127.52721826266497,213.8605103159789,883.16
127.2111997436732,213.7006231880514,883.16
98.792774066329,214.01925800478784,883.18
70.3462911779061,214.26181635563262,880.68
44.608227984048426,217.13693709525978,878.91
17.794053165242076,220.19285625283374,875.59
2.4109541988000274,205.89289194892626,873.8
1.545805810019374,198.74444926239084,873.05
1.5317226788029075,180.9391058466863,871.35
0.58373957965523,151.46646817447618,870.63
3.049341520294547,134.22944277431816,869.86
4.33200051728636,121.98030300094979,869.13
3.7695858562365174,110.39657574926969,869.2
3.076911664567888,95.48739545949502,869.25
1.941854065284133,84.8785259303404,871.72
0.25323303882032633,68.9905563989305,874.25
0.15952044259756804,46.16709574230481,875.77
0.0,19.8487512061256,876.8
0.6641092477366328,18.41664864285849,876.81
10.898244669660926,1.26715531462105,877.68
14.59788366779685,0.020915104309096932,878.51
27.693746575154364,0.0,880.06
45.89828632026911,1.3521863717469387,881.73
62.12228677235544,1.449164802848827,884.16
62.96873330604285,2.0898875991115347,884.16
73.20566960517317,14.822031759889796,884.91
86.95497319009155,22.52567395195365,885.92
104.91314569022506,25.342667482502293,886.68
116.86702250037342,31.621316284057684,886.69
131.27664474584162,39.79700986633543,886.72
148.29787894617766,45.99337042175466,886.73
157.06367524527013,57.11348313180497,886.72
165.32779102399945,68.06581059744349,886.69
183.6936307437718,77.07643601531163,886.69
185.97207420505583,78.64393247611588,884.39
193.59067565016448,91.05375397589523,883.48
193.29220583289862,93.76269754965324,883.48
189.66673479042947,123.9682552262675,883.49
190.45184610132128,145.20750953815877,882.69
177.3097518766299,161.40918760665227,882.72
172.62419714126736,161.9304431839264,885.08
171.6789539763704,162.43246306845685,885.08
166.54053537826985,166.84787587809842,885.95
152.56712375115603,184.4482527214568,887.53
137.90418137889355,204.3355067911325,887.54
129.30499818455428,215.61563942726934,887.55
106.43384951539338,208.45423263590783,884.58
98.20494545903057,200.02364554879023,884.6
92.014877573587,190.53784727101447,882.73
86.56533334590495,183.58872301666997,881.52
80.78991873282939,173.06083068589214,880.65
73.95651728101075,165.78566110820975,879.9
65.57369422633201,158.7095963267493,876.78
57.179597868584096,147.71535681706155,875.91
52.62494920101017,142.12618340033805,875.97
51.06990745104849,137.14615070587024,875.1
47.64729315135628,131.46063420095015,875.14
40.12797799985856,114.84470153227448,874.37
38.90306281950325,105.26003258657875,874.45
43.62149966880679,103.2661747756647,876.79
47.547521320171654,100.05596983601572,878.38
49.122002985328436,95.67623607785208,879.12
47.988971795886755,92.20980949298246,879.13
45.99647487606853,77.15200705308234,881.61
39.92376025207341,63.33307191298809,882.73
32.319269868545234,52.60743535635993,883.5
30.360930775292218,49.39728116703918,883.5
22.917505809105933,39.81365579809062,883.51
20.690369280055165,36.731212832499295,881.22
14.659987029619515,31.15481269895099,881.29
10.69257026258856,29.668388296326157,880.4
3.093717030249536,27.329256930563133,880.45
2.9076748779043555,27.18592162465211,880.45
6.612748487852514,217.88929721375462,878.72
8.186223167926073,216.37842357496265,878.75
11.798065654933453,213.6430741593358,878.74
14.976935918442905,212.03449657384772,878.72
25.79310662019998,200.3249522903352,880.78
34.006214117631316,190.3492501732544,880.72
37.19504754152149,185.75331918057054,880.7
42.275587759912014,177.35220320534427,880.65
46.89570577349514,157.3162480292376,880.57
47.33255510404706,154.31073985173134,878.25
